From_ID,Origin,To_ID,Destination,Time
KG29,Bandar Tun Hussein Onn,KG10,Bandar Utama,50
KG30,Batu 11 Cheras,KG10,Bandar Utama,54
KG31,Bukit Dukung,KG10,Bandar Utama,56
KG33,Sungai Jernih,KG10,Bandar Utama,58
KG34,Stadium Kajang,KG10,Bandar Utama,61
KG35,Kajang,KG10,Bandar Utama,63
KJ1,Gombak,KG12,TTDI,45
KJ2,Taman Melati,KG12,TTDI,42
KJ3,Wangsa Maju,KG12,TTDI,38
KJ4,Sri Rampai,KG12,TTDI,36
KJ5,Setiawangsa,KG12,TTDI,30
KJ6,Jelatek,KG12,TTDI,28
KJ7,Dato' Keramat,KG12,TTDI,27
KJ8,Damai,KG12,TTDI,26
KJ9,Ampang Park,KG12,TTDI,24
KJ10,KLCC,KG12,TTDI,23
KJ11,Kampung Baru,KG12,TTDI,21
KJ12,Dang Wangi,KG12,TTDI,19
KJ13,Masjid Jamek (KJL),KG12,TTDI,17
KJ14,Pasar Seni (KJL),KG12,TTDI,16
KJ15,KL Sentral (KJL),KG12,TTDI,19
KJ16,Bangsar,KG12,TTDI,21
KJ17,Abdullah Hukum,KG12,TTDI,24
KJ18,Kerinchi,KG12,TTDI,25
KJ19,Universiti,KG12,TTDI,27
KJ20,Taman Jaya,KG12,TTDI,31
KJ21,Asia Jaya,KG12,TTDI,33
KJ22,Taman Paramount,KG12,TTDI,36
KJ23,Taman Bahagia,KG12,TTDI,39
KJ24,Kelana Jaya,KG12,TTDI,41
KJ25,Lembah Subang,KG12,TTDI,44
KJ26,Ara Damansara,KG12,TTDI,46
KJ27,Glenmarie,KG12,TTDI,49
KJ28,Subang Jaya,KG12,TTDI,50
KJ29,SS 15,KG12,TTDI,54
KJ30,SS 18,KG12,TTDI,56
KJ31,USJ 7 (KJL),KG12,TTDI,59
KJ32,Taipan,KG12,TTDI,60
KJ33,Wawasan,KG12,TTDI,63
KJ34,USJ 21,KG12,TTDI,65
KJ35,Alam Megah,KG12,TTDI,68
KJ36,Subang Alam,KG12,TTDI,71
KJ37,Putra Heights (KJL),KG12,TTDI,75
KG4,Sungai Buloh,KG12,TTDI,28
KG5,Kampung Selamat,KG12,TTDI,21
KG5A,Kwasa Damansara,KG12,TTDI,16
KG6,Kwasa Sentral,KG12,TTDI,14
KG7,Kota Damansara,KG12,TTDI,10
KG8,Surian,KG12,TTDI,8
KG9,Mutiara Damansara,KG12,TTDI,6
KG10,Bandar Utama,KG12,TTDI,4
KG12,TTDI,KG12,TTDI,0
KG12A,Phileo Damansara,KG12,TTDI,4
KG13,Pusat Bandar Damansara,KG12,TTDI,7
KG14,Semantan,KG12,TTDI,9
KG15,Muzium Negara,KG12,TTDI,12
KG16,Pasar Seni (SBK),KG12,TTDI,15
KG17,Merdeka,KG12,TTDI,18
KG18A,Bukit Bintang,KG12,TTDI,25
KG20,Tun Razak Exchange (TRX),KG12,TTDI,28
KG21,Cochrane,KG12,TTDI,31
KG22,Maluri (SBK),KG12,TTDI,34
KG23,Taman Pertama,KG12,TTDI,36
KG24,Taman Midah,KG12,TTDI,37
KG25,Taman Mutiara,KG12,TTDI,39
KG26,Taman Connaught,KG12,TTDI,41
KG27,Taman Suntex,KG12,TTDI,43
KG28,Sri Raya,KG12,TTDI,46
KG29,Bandar Tun Hussein Onn,KG12,TTDI,49
KG30,Batu 11 Cheras,KG12,TTDI,50
KG31,Bukit Dukung,KG12,TTDI,54
KG33,Sungai Jernih,KG12,TTDI,56
KG34,Stadium Kajang,KG12,TTDI,58
KG35,Kajang,KG12,TTDI,61
KJ1,Gombak,KG12A,Phileo Damansara,42
KJ2,Taman Melati,KG12A,Phileo Damansara,39
KJ3,Wangsa Maju,KG12A,Phileo Damansara,35
KJ4,Sri Rampai,KG12A,Phileo Damansara,33
KJ5,Setiawangsa,KG12A,Phileo Damansara,27
KJ6,Jelatek,KG12A,Phileo Damansara,25
KJ7,Dato' Keramat,KG12A,Phileo Damansara,24
KJ8,Damai,KG12A,Phileo Damansara,23
KJ9,Ampang Park,KG12A,Phileo Damansara,21
KJ10,KLCC,KG12A,Phileo Damansara,20
KJ11,Kampung Baru,KG12A,Phileo Damansara,18
KJ12,Dang Wangi,KG12A,Phileo Damansara,16
KJ13,Masjid Jamek (KJL),KG12A,Phileo Damansara,14
KJ14,Pasar Seni (KJL),KG12A,Phileo Damansara,13
KJ15,KL Sentral (KJL),KG12A,Phileo Damansara,16
KJ16,Bangsar,KG12A,Phileo Damansara,18
KJ17,Abdullah Hukum,KG12A,Phileo Damansara,21
KJ18,Kerinchi,KG12A,Phileo Damansara,22
KJ19,Universiti,KG12A,Phileo Damansara,24
KJ20,Taman Jaya,KG12A,Phileo Damansara,28
KJ21,Asia Jaya,KG12A,Phileo Damansara,30
KJ22,Taman Paramount,KG12A,Phileo Damansara,33
KJ23,Taman Bahagia,KG12A,Phileo Damansara,36
KJ24,Kelana Jaya,KG12A,Phileo Damansara,38
KJ25,Lembah Subang,KG12A,Phileo Damansara,41
KJ26,Ara Damansara,KG12A,Phileo Damansara,43
KJ27,Glenmarie,KG12A,Phileo Damansara,46
KJ28,Subang Jaya,KG12A,Phileo Damansara,47
KJ29,SS 15,KG12A,Phileo Damansara,51
KJ30,SS 18,KG12A,Phileo Damansara,53
KJ31,USJ 7 (KJL),KG12A,Phileo Damansara,56
KJ32,Taipan,KG12A,Phileo Damansara,57
KJ33,Wawasan,KG12A,Phileo Damansara,60
KJ34,USJ 21,KG12A,Phileo Damansara,62
KJ35,Alam Megah,KG12A,Phileo Damansara,65
KJ36,Subang Alam,KG12A,Phileo Damansara,68
KJ37,Putra Heights (KJL),KG12A,Phileo Damansara,72
KG4,Sungai Buloh,KG12A,Phileo Damansara,31
KG5,Kampung Selamat,KG12A,Phileo Damansara,24
KG5A,Kwasa Damansara,KG12A,Phileo Damansara,19
KG6,Kwasa Sentral,KG12A,Phileo Damansara,17
KG7,Kota Damansara,KG12A,Phileo Damansara,13
KG8,Surian,KG12A,Phileo Damansara,11
KG9,Mutiara Damansara,KG12A,Phileo Damansara,9
KG10,Bandar Utama,KG12A,Phileo Damansara,7
KG12,TTDI,KG12A,Phileo Damansara,4
KG12A,Phileo Damansara,KG12A,Phileo Damansara,0
KG13,Pusat Bandar Damansara,KG12A,Phileo Damansara,4
KG14,Semantan,KG12A,Phileo Damansara,7
KG15,Muzium Negara,KG12A,Phileo Damansara,9
KG16,Pasar Seni (SBK),KG12A,Phileo Damansara,12
KG17,Merdeka,KG12A,Phileo Damansara,15
KG18A,Bukit Bintang,KG12A,Phileo Damansara,18
KG20,Tun Razak Exchange (TRX),KG12A,Phileo Damansara,25
KG21,Cochrane,KG12A,Phileo Damansara,28
KG22,Maluri (SBK),KG12A,Phileo Damansara,31
KG23,Taman Pertama,KG12A,Phileo Damansara,34
KG24,Taman Midah,KG12A,Phileo Damansara,36
KG25,Taman Mutiara,KG12A,Phileo Damansara,37
KG26,Taman Connaught,KG12A,Phileo Damansara,39
KG27,Taman Suntex,KG12A,Phileo Damansara,41
KG28,Sri Raya,KG12A,Phileo Damansara,43
KG29,Bandar Tun Hussein Onn,KG12A,Phileo Damansara,46
KG30,Batu 11 Cheras,KG12A,Phileo Damansara,49
KG31,Bukit Dukung,KG12A,Phileo Damansara,50
KG33,Sungai Jernih,KG12A,Phileo Damansara,54
KG34,Stadium Kajang,KG12A,Phileo Damansara,56
KG35,Kajang,KG12A,Phileo Damansara,58
KJ1,Gombak,KG13,Pusat Bandar Damansara,38
KJ2,Taman Melati,KG13,Pusat Bandar Damansara,35
KJ3,Wangsa Maju,KG13,Pusat Bandar Damansara,31
KJ4,Sri Rampai,KG13,Pusat Bandar Damansara,29
KJ5,Setiawangsa,KG13,Pusat Bandar Damansara,23
KJ6,Jelatek,KG13,Pusat Bandar Damansara,21
KJ7,Dato' Keramat,KG13,Pusat Bandar Damansara,20
KJ8,Damai,KG13,Pusat Bandar Damansara,19
KJ9,Ampang Park,KG13,Pusat Bandar Damansara,17
KJ10,KLCC,KG13,Pusat Bandar Damansara,16
KJ11,Kampung Baru,KG13,Pusat Bandar Damansara,14
KJ12,Dang Wangi,KG13,Pusat Bandar Damansara,12
KJ13,Masjid Jamek (KJL),KG13,Pusat Bandar Damansara,10
KJ14,Pasar Seni (KJL),KG13,Pusat Bandar Damansara,9
KJ15,KL Sentral (KJL),KG13,Pusat Bandar Damansara,12
KJ16,Bangsar,KG13,Pusat Bandar Damansara,14
KJ17,Abdullah Hukum,KG13,Pusat Bandar Damansara,17
KJ18,Kerinchi,KG13,Pusat Bandar Damansara,18
KJ19,Universiti,KG13,Pusat Bandar Damansara,20
KJ20,Taman Jaya,KG13,Pusat Bandar Damansara,24
KJ21,Asia Jaya,KG13,Pusat Bandar Damansara,26
KJ22,Taman Paramount,KG13,Pusat Bandar Damansara,29
KJ23,Taman Bahagia,KG13,Pusat Bandar Damansara,32
KJ24,Kelana Jaya,KG13,Pusat Bandar Damansara,34
KJ25,Lembah Subang,KG13,Pusat Bandar Damansara,37
KJ26,Ara Damansara,KG13,Pusat Bandar Damansara,39
KJ27,Glenmarie,KG13,Pusat Bandar Damansara,42
KJ28,Subang Jaya,KG13,Pusat Bandar Damansara,43
KJ29,SS 15,KG13,Pusat Bandar Damansara,47
KJ30,SS 18,KG13,Pusat Bandar Damansara,49
KJ31,USJ 7 (KJL),KG13,Pusat Bandar Damansara,52
KJ32,Taipan,KG13,Pusat Bandar Damansara,53
KJ33,Wawasan,KG13,Pusat Bandar Damansara,56
KJ34,USJ 21,KG13,Pusat Bandar Damansara,58
KJ35,Alam Megah,KG13,Pusat Bandar Damansara,61
KJ36,Subang Alam,KG13,Pusat Bandar Damansara,64
KJ37,Putra Heights (KJL),KG13,Pusat Bandar Damansara,68
KG4,Sungai Buloh,KG13,Pusat Bandar Damansara,34
KG5,Kampung Selamat,KG13,Pusat Bandar Damansara,27
KG5A,Kwasa Damansara,KG13,Pusat Bandar Damansara,22
KG6,Kwasa Sentral,KG13,Pusat Bandar Damansara,20
KG7,Kota Damansara,KG13,Pusat Bandar Damansara,16
KG8,Surian,KG13,Pusat Bandar Damansara,14
KG9,Mutiara Damansara,KG13,Pusat Bandar Damansara,12
KG10,Bandar Utama,KG13,Pusat Bandar Damansara,10
KG12,TTDI,KG13,Pusat Bandar Damansara,7
KG12A,Phileo Damansara,KG13,Pusat Bandar Damansara,4
KG13,Pusat Bandar Damansara,KG13,Pusat Bandar Damansara,0
KG14,Semantan,KG13,Pusat Bandar Damansara,4
KG15,Muzium Negara,KG13,Pusat Bandar Damansara,7
KG16,Pasar Seni (SBK),KG13,Pusat Bandar Damansara,9
KG17,Merdeka,KG13,Pusat Bandar Damansara,12
KG18A,Bukit Bintang,KG13,Pusat Bandar Damansara,15
KG20,Tun Razak Exchange (TRX),KG13,Pusat Bandar Damansara,18
KG21,Cochrane,KG13,Pusat Bandar Damansara,25
KG22,Maluri (SBK),KG13,Pusat Bandar Damansara,28
KG23,Taman Pertama,KG13,Pusat Bandar Damansara,31
KG24,Taman Midah,KG13,Pusat Bandar Damansara,34
KG25,Taman Mutiara,KG13,Pusat Bandar Damansara,36
KG26,Taman Connaught,KG13,Pusat Bandar Damansara,37
KG27,Taman Suntex,KG13,Pusat Bandar Damansara,39
KG28,Sri Raya,KG13,Pusat Bandar Damansara,41
KG29,Bandar Tun Hussein Onn,KG13,Pusat Bandar Damansara,43
KG30,Batu 11 Cheras,KG13,Pusat Bandar Damansara,46
KG31,Bukit Dukung,KG13,Pusat Bandar Damansara,49
KG33,Sungai Jernih,KG13,Pusat Bandar Damansara,50
KG34,Stadium Kajang,KG13,Pusat Bandar Damansara,54
KG35,Kajang,KG13,Pusat Bandar Damansara,56
KJ1,Gombak,KG14,Semantan,36
KJ2,Taman Melati,KG14,Semantan,33
KJ3,Wangsa Maju,KG14,Semantan,29
KJ4,Sri Rampai,KG14,Semantan,27
KJ5,Setiawangsa,KG14,Semantan,21
KJ6,Jelatek,KG14,Semantan,19
KJ7,Dato' Keramat,KG14,Semantan,18
KJ8,Damai,KG14,Semantan,17
KJ9,Ampang Park,KG14,Semantan,15
KJ10,KLCC,KG14,Semantan,14
KJ11,Kampung Baru,KG14,Semantan,12
KJ12,Dang Wangi,KG14,Semantan,10
KJ13,Masjid Jamek (KJL),KG14,Semantan,8
KJ14,Pasar Seni (KJL),KG14,Semantan,7
KJ15,KL Sentral (KJL),KG14,Semantan,10
KJ16,Bangsar,KG14,Semantan,12
KJ17,Abdullah Hukum,KG14,Semantan,15
KJ18,Kerinchi,KG14,Semantan,16
KJ19,Universiti,KG14,Semantan,18
KJ20,Taman Jaya,KG14,Semantan,22
KJ21,Asia Jaya,KG14,Semantan,24
KJ22,Taman Paramount,KG14,Semantan,27
KJ23,Taman Bahagia,KG14,Semantan,30
KJ24,Kelana Jaya,KG14,Semantan,32
KJ25,Lembah Subang,KG14,Semantan,35
KJ26,Ara Damansara,KG14,Semantan,37
KJ27,Glenmarie,KG14,Semantan,40
KJ28,Subang Jaya,KG14,Semantan,41
KJ29,SS 15,KG14,Semantan,45
KJ30,SS 18,KG14,Semantan,47
KJ31,USJ 7 (KJL),KG14,Semantan,50
KJ32,Taipan,KG14,Semantan,51
KJ33,Wawasan,KG14,Semantan,54
KJ34,USJ 21,KG14,Semantan,56
KJ35,Alam Megah,KG14,Semantan,59
KJ36,Subang Alam,KG14,Semantan,62
KJ37,Putra Heights (KJL),KG14,Semantan,66
KG4,Sungai Buloh,KG14,Semantan,36
KG5,Kampung Selamat,KG14,Semantan,29
KG5A,Kwasa Damansara,KG14,Semantan,24
KG6,Kwasa Sentral,KG14,Semantan,22
KG7,Kota Damansara,KG14,Semantan,18
KG8,Surian,KG14,Semantan,16
KG9,Mutiara Damansara,KG14,Semantan,14
KG10,Bandar Utama,KG14,Semantan,12
KG12,TTDI,KG14,Semantan,9
KG12A,Phileo Damansara,KG14,Semantan,7
KG13,Pusat Bandar Damansara,KG14,Semantan,4
KG14,Semantan,KG14,Semantan,0
KG15,Muzium Negara,KG14,Semantan,4
KG16,Pasar Seni (SBK),KG14,Semantan,7
KG17,Merdeka,KG14,Semantan,9
KG18A,Bukit Bintang,KG14,Semantan,12
KG20,Tun Razak Exchange (TRX),KG14,Semantan,15
KG21,Cochrane,KG14,Semantan,18
KG22,Maluri (SBK),KG14,Semantan,25
KG23,Taman Pertama,KG14,Semantan,28
KG24,Taman Midah,KG14,Semantan,31
KG25,Taman Mutiara,KG14,Semantan,34
KG26,Taman Connaught,KG14,Semantan,36
KG27,Taman Suntex,KG14,Semantan,37
KG28,Sri Raya,KG14,Semantan,39
KG29,Bandar Tun Hussein Onn,KG14,Semantan,41
KG30,Batu 11 Cheras,KG14,Semantan,43
KG31,Bukit Dukung,KG14,Semantan,46
KG33,Sungai Jernih,KG14,Semantan,49
KG34,Stadium Kajang,KG14,Semantan,50
KG35,Kajang,KG14,Semantan,54
KJ1,Gombak,KG15,Muzium Negara,32
KJ2,Taman Melati,KG15,Muzium Negara,29
KJ3,Wangsa Maju,KG15,Muzium Negara,25
KJ4,Sri Rampai,KG15,Muzium Negara,23
KJ5,Setiawangsa,KG15,Muzium Negara,17
KJ6,Jelatek,KG15,Muzium Negara,15
KJ7,Dato' Keramat,KG15,Muzium Negara,14
KJ8,Damai,KG15,Muzium Negara,13
KJ9,Ampang Park,KG15,Muzium Negara,11
KJ10,KLCC,KG15,Muzium Negara,10
KJ11,Kampung Baru,KG15,Muzium Negara,8
KJ12,Dang Wangi,KG15,Muzium Negara,6
KJ13,Masjid Jamek (KJL),KG15,Muzium Negara,4
KJ14,Pasar Seni (KJL),KG15,Muzium Negara,3
KJ15,KL Sentral (KJL),KG15,Muzium Negara,6
KJ16,Bangsar,KG15,Muzium Negara,8
KJ17,Abdullah Hukum,KG15,Muzium Negara,11
KJ18,Kerinchi,KG15,Muzium Negara,12
KJ19,Universiti,KG15,Muzium Negara,14
KJ20,Taman Jaya,KG15,Muzium Negara,18
KJ21,Asia Jaya,KG15,Muzium Negara,20
KJ22,Taman Paramount,KG15,Muzium Negara,23
KJ23,Taman Bahagia,KG15,Muzium Negara,26
KJ24,Kelana Jaya,KG15,Muzium Negara,28
KJ25,Lembah Subang,KG15,Muzium Negara,31
KJ26,Ara Damansara,KG15,Muzium Negara,33
KJ27,Glenmarie,KG15,Muzium Negara,36
KJ28,Subang Jaya,KG15,Muzium Negara,37
KJ29,SS 15,KG15,Muzium Negara,41
KJ30,SS 18,KG15,Muzium Negara,43
KJ31,USJ 7 (KJL),KG15,Muzium Negara,46
KJ32,Taipan,KG15,Muzium Negara,47
KJ33,Wawasan,KG15,Muzium Negara,50
KJ34,USJ 21,KG15,Muzium Negara,52
KJ35,Alam Megah,KG15,Muzium Negara,55
KJ36,Subang Alam,KG15,Muzium Negara,58
KJ37,Putra Heights (KJL),KG15,Muzium Negara,62
KG4,Sungai Buloh,KG15,Muzium Negara,37
KG5,Kampung Selamat,KG15,Muzium Negara,34
KG5A,Kwasa Damansara,KG15,Muzium Negara,29
KG6,Kwasa Sentral,KG15,Muzium Negara,27
KG7,Kota Damansara,KG15,Muzium Negara,23
KG8,Surian,KG15,Muzium Negara,21
KG9,Mutiara Damansara,KG15,Muzium Negara,19
KG10,Bandar Utama,KG15,Muzium Negara,17
KG12,TTDI,KG15,Muzium Negara,11
KG12A,Phileo Damansara,KG15,Muzium Negara,10
KG13,Pusat Bandar Damansara,KG15,Muzium Negara,7
KG14,Semantan,KG15,Muzium Negara,4
KG15,Muzium Negara,KG15,Muzium Negara,0
KG16,Pasar Seni (SBK),KG15,Muzium Negara,4
KG17,Merdeka,KG15,Muzium Negara,7
KG18A,Bukit Bintang,KG15,Muzium Negara,9
KG20,Tun Razak Exchange (TRX),KG15,Muzium Negara,12
KG21,Cochrane,KG15,Muzium Negara,15
KG22,Maluri (SBK),KG15,Muzium Negara,18
KG23,Taman Pertama,KG15,Muzium Negara,25
KG24,Taman Midah,KG15,Muzium Negara,28
KG25,Taman Mutiara,KG15,Muzium Negara,31
KG26,Taman Connaught,KG15,Muzium Negara,34
KG27,Taman Suntex,KG15,Muzium Negara,36
KG28,Sri Raya,KG15,Muzium Negara,37
KG29,Bandar Tun Hussein Onn,KG15,Muzium Negara,39
KG30,Batu 11 Cheras,KG15,Muzium Negara,41
KG31,Bukit Dukung,KG15,Muzium Negara,43
KG33,Sungai Jernih,KG15,Muzium Negara,46
KG34,Stadium Kajang,KG15,Muzium Negara,49
KG35,Kajang,KG15,Muzium Negara,50
KJ1,Gombak,KG16,Pasar Seni (SBK),30
KJ2,Taman Melati,KG16,Pasar Seni (SBK),27
KJ3,Wangsa Maju,KG16,Pasar Seni (SBK),23
KJ4,Sri Rampai,KG16,Pasar Seni (SBK),21
KJ5,Setiawangsa,KG16,Pasar Seni (SBK),15
KJ6,Jelatek,KG16,Pasar Seni (SBK),13
KJ7,Dato' Keramat,KG16,Pasar Seni (SBK),12
KJ8,Damai,KG16,Pasar Seni (SBK),11
KJ9,Ampang Park,KG16,Pasar Seni (SBK),9
KJ10,KLCC,KG16,Pasar Seni (SBK),8
KJ11,Kampung Baru,KG16,Pasar Seni (SBK),6
KJ12,Dang Wangi,KG16,Pasar Seni (SBK),4
KJ13,Masjid Jamek (KJL),KG16,Pasar Seni (SBK),2
KJ14,Pasar Seni (KJL),KG16,Pasar Seni (SBK),1
KJ15,KL Sentral (KJL),KG16,Pasar Seni (SBK),4
KJ16,Bangsar,KG16,Pasar Seni (SBK),6
KJ17,Abdullah Hukum,KG16,Pasar Seni (SBK),9
KJ18,Kerinchi,KG16,Pasar Seni (SBK),10
KJ19,Universiti,KG16,Pasar Seni (SBK),12
KJ20,Taman Jaya,KG16,Pasar Seni (SBK),16
KJ21,Asia Jaya,KG16,Pasar Seni (SBK),18
KJ22,Taman Paramount,KG16,Pasar Seni (SBK),21
KJ23,Taman Bahagia,KG16,Pasar Seni (SBK),24
KJ24,Kelana Jaya,KG16,Pasar Seni (SBK),26
KJ25,Lembah Subang,KG16,Pasar Seni (SBK),29
KJ26,Ara Damansara,KG16,Pasar Seni (SBK),31
KJ27,Glenmarie,KG16,Pasar Seni (SBK),34
KJ28,Subang Jaya,KG16,Pasar Seni (SBK),35
KJ29,SS 15,KG16,Pasar Seni (SBK),39
KJ30,SS 18,KG16,Pasar Seni (SBK),41
KJ31,USJ 7 (KJL),KG16,Pasar Seni (SBK),44
KJ32,Taipan,KG16,Pasar Seni (SBK),45
KJ33,Wawasan,KG16,Pasar Seni (SBK),48
KJ34,USJ 21,KG16,Pasar Seni (SBK),50
KJ35,Alam Megah,KG16,Pasar Seni (SBK),53
KJ36,Subang Alam,KG16,Pasar Seni (SBK),56
KJ37,Putra Heights (KJL),KG16,Pasar Seni (SBK),60
KG4,Sungai Buloh,KG16,Pasar Seni (SBK),39
KG5,Kampung Selamat,KG16,Pasar Seni (SBK),36
KG5A,Kwasa Damansara,KG16,Pasar Seni (SBK),31
KG6,Kwasa Sentral,KG16,Pasar Seni (SBK),29
KG7,Kota Damansara,KG16,Pasar Seni (SBK),25
KG8,Surian,KG16,Pasar Seni (SBK),23
KG9,Mutiara Damansara,KG16,Pasar Seni (SBK),21
KG10,Bandar Utama,KG16,Pasar Seni (SBK),19
KG12,TTDI,KG16,Pasar Seni (SBK),15
KG12A,Phileo Damansara,KG16,Pasar Seni (SBK),11
KG13,Pusat Bandar Damansara,KG16,Pasar Seni (SBK),10
KG14,Semantan,KG16,Pasar Seni (SBK),7
KG15,Muzium Negara,KG16,Pasar Seni (SBK),4
KG16,Pasar Seni (SBK),KG16,Pasar Seni (SBK),0
KG17,Merdeka,KG16,Pasar Seni (SBK),4
KG18A,Bukit Bintang,KG16,Pasar Seni (SBK),7
KG20,Tun Razak Exchange (TRX),KG16,Pasar Seni (SBK),9
KG21,Cochrane,KG16,Pasar Seni (SBK),12
KG22,Maluri (SBK),KG16,Pasar Seni (SBK),15
KG23,Taman Pertama,KG16,Pasar Seni (SBK),18
KG24,Taman Midah,KG16,Pasar Seni (SBK),25
KG25,Taman Mutiara,KG16,Pasar Seni (SBK),28
KG26,Taman Connaught,KG16,Pasar Seni (SBK),31
KG27,Taman Suntex,KG16,Pasar Seni (SBK),34
KG28,Sri Raya,KG16,Pasar Seni (SBK),36
KG29,Bandar Tun Hussein Onn,KG16,Pasar Seni (SBK),37
KG30,Batu 11 Cheras,KG16,Pasar Seni (SBK),39
KG31,Bukit Dukung,KG16,Pasar Seni (SBK),41
KG33,Sungai Jernih,KG16,Pasar Seni (SBK),43
KG34,Stadium Kajang,KG16,Pasar Seni (SBK),46
KG35,Kajang,KG16,Pasar Seni (SBK),49
KJ1,Gombak,KG17,Merdeka,31
KJ2,Taman Melati,KG17,Merdeka,28
KJ3,Wangsa Maju,KG17,Merdeka,24
KJ4,Sri Rampai,KG17,Merdeka,22
KJ5,Setiawangsa,KG17,Merdeka,16
KJ6,Jelatek,KG17,Merdeka,14
KJ7,Dato' Keramat,KG17,Merdeka,13
KJ8,Damai,KG17,Merdeka,12
KJ9,Ampang Park,KG17,Merdeka,10
KJ10,KLCC,KG17,Merdeka,9
KJ11,Kampung Baru,KG17,Merdeka,7
KJ12,Dang Wangi,KG17,Merdeka,5
KJ13,Masjid Jamek (KJL),KG17,Merdeka,3
KJ14,Pasar Seni (KJL),KG17,Merdeka,2
KJ15,KL Sentral (KJL),KG17,Merdeka,5
KJ16,Bangsar,KG17,Merdeka,7
KJ17,Abdullah Hukum,KG17,Merdeka,10
KJ18,Kerinchi,KG17,Merdeka,11
KJ19,Universiti,KG17,Merdeka,13
KJ20,Taman Jaya,KG17,Merdeka,17
KJ21,Asia Jaya,KG17,Merdeka,19
KJ22,Taman Paramount,KG17,Merdeka,22
KJ23,Taman Bahagia,KG17,Merdeka,25
KJ24,Kelana Jaya,KG17,Merdeka,27
KJ25,Lembah Subang,KG17,Merdeka,30
KJ26,Ara Damansara,KG17,Merdeka,32
KJ27,Glenmarie,KG17,Merdeka,35
KJ28,Subang Jaya,KG17,Merdeka,36
KJ29,SS 15,KG17,Merdeka,40
KJ30,SS 18,KG17,Merdeka,42
KJ31,USJ 7 (KJL),KG17,Merdeka,45
KJ32,Taipan,KG17,Merdeka,46
KJ33,Wawasan,KG17,Merdeka,49
KJ34,USJ 21,KG17,Merdeka,51
KJ35,Alam Megah,KG17,Merdeka,54
KJ36,Subang Alam,KG17,Merdeka,57
KJ37,Putra Heights (KJL),KG17,Merdeka,61
KG4,Sungai Buloh,KG17,Merdeka,41
KG5,Kampung Selamat,KG17,Merdeka,38
KG5A,Kwasa Damansara,KG17,Merdeka,33
KG6,Kwasa Sentral,KG17,Merdeka,31
KG7,Kota Damansara,KG17,Merdeka,27
KG8,Surian,KG17,Merdeka,25
KG9,Mutiara Damansara,KG17,Merdeka,23
KG10,Bandar Utama,KG17,Merdeka,21
KG12,TTDI,KG17,Merdeka,19
KG12A,Phileo Damansara,KG17,Merdeka,11
KG13,Pusat Bandar Damansara,KG17,Merdeka,11
KG14,Semantan,KG17,Merdeka,10
KG15,Muzium Negara,KG17,Merdeka,7
KG16,Pasar Seni (SBK),KG17,Merdeka,4
KG17,Merdeka,KG17,Merdeka,0
KG18A,Bukit Bintang,KG17,Merdeka,4
KG20,Tun Razak Exchange (TRX),KG17,Merdeka,7
KG21,Cochrane,KG17,Merdeka,9
KG22,Maluri (SBK),KG17,Merdeka,12
KG23,Taman Pertama,KG17,Merdeka,15
KG24,Taman Midah,KG17,Merdeka,18
KG25,Taman Mutiara,KG17,Merdeka,25
KG26,Taman Connaught,KG17,Merdeka,28
KG27,Taman Suntex,KG17,Merdeka,31
KG28,Sri Raya,KG17,Merdeka,34
KG29,Bandar Tun Hussein Onn,KG17,Merdeka,36
KG30,Batu 11 Cheras,KG17,Merdeka,37
KG31,Bukit Dukung,KG17,Merdeka,39
KG33,Sungai Jernih,KG17,Merdeka,41
KG34,Stadium Kajang,KG17,Merdeka,43
KG35,Kajang,KG17,Merdeka,46
KJ1,Gombak,KG18A,Bukit Bintang,34
KJ2,Taman Melati,KG18A,Bukit Bintang,31
KJ3,Wangsa Maju,KG18A,Bukit Bintang,27
KJ4,Sri Rampai,KG18A,Bukit Bintang,25
KJ5,Setiawangsa,KG18A,Bukit Bintang,19
KJ6,Jelatek,KG18A,Bukit Bintang,17
KJ7,Dato' Keramat,KG18A,Bukit Bintang,16
KJ8,Damai,KG18A,Bukit Bintang,15
KJ9,Ampang Park,KG18A,Bukit Bintang,13
KJ10,KLCC,KG18A,Bukit Bintang,12
KJ11,Kampung Baru,KG18A,Bukit Bintang,10
KJ12,Dang Wangi,KG18A,Bukit Bintang,8
KJ13,Masjid Jamek (KJL),KG18A,Bukit Bintang,6
KJ14,Pasar Seni (KJL),KG18A,Bukit Bintang,5
KJ15,KL Sentral (KJL),KG18A,Bukit Bintang,8
KJ16,Bangsar,KG18A,Bukit Bintang,10
KJ17,Abdullah Hukum,KG18A,Bukit Bintang,13
KJ18,Kerinchi,KG18A,Bukit Bintang,14
KJ19,Universiti,KG18A,Bukit Bintang,16
KJ20,Taman Jaya,KG18A,Bukit Bintang,20
KJ21,Asia Jaya,KG18A,Bukit Bintang,22
KJ22,Taman Paramount,KG18A,Bukit Bintang,25
KJ23,Taman Bahagia,KG18A,Bukit Bintang,28
KJ24,Kelana Jaya,KG18A,Bukit Bintang,30
KJ25,Lembah Subang,KG18A,Bukit Bintang,33
KJ26,Ara Damansara,KG18A,Bukit Bintang,35
KJ27,Glenmarie,KG18A,Bukit Bintang,38
KJ28,Subang Jaya,KG18A,Bukit Bintang,39
KJ29,SS 15,KG18A,Bukit Bintang,43
KJ30,SS 18,KG18A,Bukit Bintang,45
