From_ID,To_ID,Time,Fare
KG9,KG35,63,5.1
KG10,KG35,61,5.0
KG12,KG35,58,4.8
KG12A,KG35,55,4.6
KG13,KG35,53,4.3
KG14,KG35,50,4.2
KG15,KG35,48,3.8
KG16,KG35,46,3.2
KG17,KG35,43,3.2
KG18A,KG35,40,3.8
KG20,KG35,38,3.6
KG21,KG35,35,3.4
KG22,KG35,33,3.3
KG23,KG35,30,3.6
KG24,KG35,28,3.5
KG25,KG35,25,3.2
KG26,KG35,23,3.4
KG27,KG35,21,3.0
KG28,KG35,16,2.7
KG29,KG35,11,2.7
KG30,KG35,11,2.5
KG31,KG35,10,2.1
KG33,KG35,7,1.4
KG34,KG35,4,1.2
KG35,KG35,0,0.0
